"GUI\ServiceStatus.zh-CN.resx","$this.Text","missing","Duplicati Status",""
"GUI\ServiceStatus.zh-CN.resx","columnHeader1.Text","missing","Time",""
"GUI\ServiceStatus.zh-CN.resx","columnHeader2.Text","missing","Backup set",""
"GUI\ServiceStatus.zh-CN.resx","columnHeader3.Text","missing","Size",""
"GUI\ServiceStatus.zh-CN.resx","columnHeader4.Text","missing","Time",""
"GUI\ServiceStatus.zh-CN.resx","columnHeader5.Text","missing","Backup set",""
"GUI\ServiceStatus.zh-CN.resx","CurrentStatus.Text","missing","Waiting for next backup",""
"GUI\ServiceStatus.zh-CN.resx","label1_2.Text","missing","Completed backups",""
"GUI\ServiceStatus.zh-CN.resx","label5.Text","missing","Pending backups",""
"GUI\ServiceStatus.zh-CN.resx","linkLabel1.Text","missing","Duplicati Options",""
"GUI\ServiceStatus.zh-CN.resx","optionsLabel.Text","missing","(UI Language, Default password, Advanced, ...)",""
"GUI\ServiceStatus.zh-CN.resx","pauseBackupToolStripMenuItem.Text","missing","Pause backup",""
"GUI\ServiceStatus.zh-CN.resx","PauseDuration05Menu.Text","missing","5 minutes",""
"GUI\ServiceStatus.zh-CN.resx","PauseDuration15Menu.Text","missing","15 minutes",""
"GUI\ServiceStatus.zh-CN.resx","PauseDuration30Menu.Text","missing","30 minutes",""
"GUI\ServiceStatus.zh-CN.resx","PauseDuration60Menu.Text","missing","1 hour",""
"GUI\ServiceStatus.zh-CN.resx","pausePeriodMenuItem.Text","missing","Pause period",""
"GUI\ServiceStatus.zh-CN.resx","quickLabel.Text","missing","Quick actions",""
"GUI\ServiceStatus.zh-CN.resx","runBackupNowToolStripMenuItem.Text","missing","Run backup now",""
"GUI\ServiceStatus.zh-CN.resx","runBackupNowToolStripMenuItem1.Text","missing","Run backup now",""
"GUI\ServiceStatus.zh-CN.resx","stopBackupToolStripMenuItem.Text","missing","Stop backup",""
"GUI\ServiceStatus.zh-CN.resx","viewFilesToolStripMenuItem.Text","missing","View contents ...",""
"GUI\ServiceStatus.zh-CN.resx","viewLogToolStripMenuItem.Text","missing","View log ...",""
"GUI\ServiceStatus.zh-CN.resx","wizardHelpLabel.Text","missing","(Create, edit, delete, run, restore backups)",""
"GUI\ServiceStatus.zh-CN.resx","wizardLink.Text","missing","Duplicati Wizard",""
"GUI\Strings\ApplicationSetup.zh-CN.resx","BalloonNotification_Continous","not-updated","While running, and on errors, warnings",""
"GUI\Strings\ApplicationSetup.zh-CN.resx","BalloonNotification_Errors","not-updated","On errors",""
"GUI\Strings\ApplicationSetup.zh-CN.resx","BalloonNotification_Off","not-updated","No notifications",""
"GUI\Strings\ApplicationSetup.zh-CN.resx","BalloonNotification_Start","not-updated","On start, errors, warnings",""
"GUI\Strings\ApplicationSetup.zh-CN.resx","BalloonNotification_StartAndStop","not-updated","On start, stop, errors, warnings",""
"GUI\Strings\ApplicationSetup.zh-CN.resx","BalloonNotification_Warnings","not-updated","On errors, warnings",""
"GUI\Strings\ApplicationSetup.zh-CN.resx","CacheSize","not-updated","Cache size: {0}",""
"GUI\Strings\ApplicationSetup.zh-CN.resx","CalculatingCacheSize","not-updated","Calculating cache size ...",""
"GUI\Strings\ApplicationSetup.zh-CN.resx","ConfirmCacheDelete","not-updated","Delete signature files in the folder: 
{0}",""
"GUI\Strings\ApplicationSetup.zh-CN.resx","DefaultLanguage","not-updated","System language, {0}",""
"GUI\Strings\ApplicationSetup.zh-CN.resx","DialogTitle","not-updated","Duplicati Options, version {0}",""
"GUI\Strings\ApplicationSetup.zh-CN.resx","EncryptionModuleLoadError","not-updated","An error occured while loading encryption modules: {0}",""
"GUI\Strings\ApplicationSetup.zh-CN.resx","ErrorWhileExaminingFolder","not-updated","An exception occured while examining the folder: {0}.
Do you want to use that folder anyway?",""
"GUI\Strings\ApplicationSetup.zh-CN.resx","FolderIsMissingFile","not-updated","The folder selected does not contain the file: {0}.
Do you want to use that folder anyway?",""
"GUI\Strings\ApplicationSetup.zh-CN.resx","LanguageChangedWarning","not-updated","The language has changed. This will take effect after you restart Duplicati.",""
"GUI\Strings\ApplicationSetup.zh-CN.resx","OperationCancelled","not-updated","Cancelled",""
"GUI\Strings\ApplicationSetup.zh-CN.resx","SaveExtensionError","not-updated","An error occured while saving settings: {0}",""
"GUI\Strings\ApplicationSetup.zh-CN.resx","SettingControlsLoadError","not-updated","An error occured while loading setting controls: {0}",""
"GUI\Strings\Common.zh-CN.resx","FifteenMinutes","not-updated","15 minutes",""
"GUI\Strings\Common.zh-CN.resx","FiveMinutes","not-updated","5 minutes",""
"GUI\Strings\Common.zh-CN.resx","GenericError","not-updated","An error occured: {0}",""
"GUI\Strings\Common.zh-CN.resx","InvalidDuration","not-updated","The full backup duration entered is not valid: {0}",""
"GUI\Strings\Common.zh-CN.resx","MenuPause","not-updated","Pause",""
"GUI\Strings\Common.zh-CN.resx","MenuResume","not-updated","Resume",""
"GUI\Strings\Common.zh-CN.resx","NoMinutes","not-updated","None",""
"GUI\Strings\Common.zh-CN.resx","OneDay","not-updated","One day",""
"GUI\Strings\Common.zh-CN.resx","OneMinute","not-updated","1 minute",""
"GUI\Strings\Common.zh-CN.resx","OneMonth","not-updated","One month",""
"GUI\Strings\Common.zh-CN.resx","OneWeek","not-updated","One week",""
"GUI\Strings\Common.zh-CN.resx","SixtyMinutes","not-updated","1 hour",""
"GUI\Strings\Common.zh-CN.resx","ThirtyMinutes","not-updated","30 minutes",""
"GUI\Strings\Common.zh-CN.resx","ThreadPriorityAboveNormal","not-updated","Above normal",""
"GUI\Strings\Common.zh-CN.resx","ThreadPriorityBelowNormal","not-updated","Below normal",""
"GUI\Strings\Common.zh-CN.resx","ThreadPriorityHighest","not-updated","Highest",""
"GUI\Strings\Common.zh-CN.resx","ThreadPriorityNormal","not-updated","Normal",""
"GUI\Strings\Common.zh-CN.resx","ThreadPriortyLowest","not-updated","Lowest",""
"GUI\Strings\Common.zh-CN.resx","ThreeMonths","not-updated","Three months",""
"GUI\Strings\Common.zh-CN.resx","TwoWeeks","not-updated","Two weeks",""
"GUI\Strings\DatabaseUpgrader.zh-CN.resx","BackupFilenamePrefix","not-updated","backup",""
"GUI\Strings\DatabaseUpgrader.zh-CN.resx","DatabaseFormatError","not-updated","Unable to determine database format: {0}",""
"GUI\Strings\DatabaseUpgrader.zh-CN.resx","InvalidVersionError","not-updated","
The database has version {0} but the largest supported version is {1}.

This is likely caused by upgrading to a newer version and then downgrading.
If this is the case, there is likely a backup file of the previous database version in the folder {2}.",""
"GUI\Strings\DatabaseUpgrader.zh-CN.resx","TableLayoutError","not-updated","Unknown table layout detected",""
"GUI\Strings\DatabaseUpgrader.zh-CN.resx","UpgradeFailure","not-updated","Failed to execute SQL: {0}
Error: {1}
Database is NOT upgraded.",""
"GUI\Strings\DuplicatiRunner.zh-CN.resx","ApplicationExitLogMesssage","not-updated","The backup was stopped because the application was closed",""
"GUI\Strings\DuplicatiRunner.zh-CN.resx","CleaningUpMessage","not-updated","Removing old backups ...",""
"GUI\Strings\DuplicatiRunner.zh-CN.resx","CleanupError","not-updated","Failed during cleanup: {0}",""
"GUI\Strings\DuplicatiRunner.zh-CN.resx","CleanupLogdataHeader","not-updated","Cleanup output:",""
"GUI\Strings\DuplicatiRunner.zh-CN.resx","ErrorMessage","not-updated","Error: {0}",""
"GUI\Strings\DuplicatiRunner.zh-CN.resx","OtherAbortMessage","not-updated","The backup was stopped, the reason was: {0}",""
"GUI\Strings\DuplicatiRunner.zh-CN.resx","ShutdownWhileBackupInprogress","not-updated","Duplicati was terminated before the backup completed, status is unknown",""
"GUI\Strings\DuplicatiRunner.zh-CN.resx","TaskManagerCloseMessage","not-updated","The backup was stopped because the application was closed by the task manager",""
"GUI\Strings\DuplicatiRunner.zh-CN.resx","UserClosingMessage","not-updated","The backup was stopped by the user",""
"GUI\Strings\DuplicatiRunner.zh-CN.resx","WindowsShutdownMessage","not-updated","The backup was stopped because the machine was being shut down",""
"GUI\Strings\DynamicSetupHelper.zh-CN.resx","NoFoldersInSetupError","not-updated","No folders are included in the backup",""
"GUI\Strings\ListBackupFiles.zh-CN.resx","NoDataError","not-updated","No data returned",""
"GUI\Strings\ListBackupFiles.zh-CN.resx","TooltipAddedFile","not-updated","Added file",""
"GUI\Strings\ListBackupFiles.zh-CN.resx","TooltipAddedFolder","not-updated","Added folder",""
"GUI\Strings\ListBackupFiles.zh-CN.resx","TooltipAddedOrModifiedFile","not-updated","Added or modified file",""
"GUI\Strings\ListBackupFiles.zh-CN.resx","TooltipControlFile","not-updated","Control file",""
"GUI\Strings\ListBackupFiles.zh-CN.resx","TooltipDeletedFile","not-updated","Deleted file",""
"GUI\Strings\ListBackupFiles.zh-CN.resx","TooltipDeletedFolder","not-updated","Deleted folder",""
"GUI\Strings\ListBackupFiles.zh-CN.resx","TooltipExistingFolder","not-updated","Existing folder",""
"GUI\Strings\ListBackupFiles.zh-CN.resx","TooltipIncompleteFile","not-updated","Incomplete file",""
"GUI\Strings\ListBackupFiles.zh-CN.resx","TooltipModifiedFile","not-updated","Modified file",""
"GUI\Strings\MainForm.zh-CN.resx","BalloonTip_Error","not-updated","Failed to run backup {0}: {1}",""
"GUI\Strings\MainForm.zh-CN.resx","BalloonTip_Running","not-updated","{0}",""
"GUI\Strings\MainForm.zh-CN.resx","BalloonTip_Started","not-updated","Running {0}",""
"GUI\Strings\MainForm.zh-CN.resx","BalloonTip_Stopped","not-updated","Finished {0}",""
"GUI\Strings\MainForm.zh-CN.resx","BalloonTip_Warning","not-updated","Backup {0} gave a warning",""
"GUI\Strings\MainForm.zh-CN.resx","ExitWhileBackupIsRunningQuestion","not-updated","A backup is currently running, do you want to stop the backup so Duplicati can exit?",""
"GUI\Strings\MainForm.zh-CN.resx","MultipleNamedBackupsFound","not-updated","The backup named ""{0}"" was found {1} times",""
"GUI\Strings\MainForm.zh-CN.resx","NamedBackupGroupNotFound","not-updated","The backup group named ""{0}"" was not found",""
"GUI\Strings\MainForm.zh-CN.resx","NamedBackupNotFound","not-updated","The backup named ""{0}"" was not found",""
"GUI\Strings\MainForm.zh-CN.resx","PauseOperationFailed","not-updated","Failed to execute the Pause request: {0}",""
"GUI\Strings\MainForm.zh-CN.resx","TerminateForExitQuestion","not-updated","Duplicati is attempting to quit, but a backup is running.
Do you want Duplicati to continue waiting for the backup to stop?",""
"GUI\Strings\MainForm.zh-CN.resx","TrayStatusPause","not-updated","Duplicati is currently paused",""
"GUI\Strings\MainForm.zh-CN.resx","TrayStatusReady","not-updated","Duplicati is ready",""
"GUI\Strings\MainForm.zh-CN.resx","TrayStatusRunning","not-updated","Duplicati is running {0}",""
"GUI\Strings\Program.zh-CN.resx","AnotherInstanceDetected","not-updated","Another instance is running, and was notified",""
"GUI\Strings\Program.zh-CN.resx","DatabaseOpenError","not-updated","Failed to create, open or upgrade the database.
Error message: {0}",""
"GUI\Strings\Program.zh-CN.resx","FullCommandDescription","not-updated","Forces the --run-backup command to perform a full backup",""
"GUI\Strings\Program.zh-CN.resx","HelpCommandDescription","not-updated","Displays this help",""
"GUI\Strings\Program.zh-CN.resx","HelpDisplayDialog","not-updated","Supported commandline arguments:

{0}",""
"GUI\Strings\Program.zh-CN.resx","HelpDisplayFormat","not-updated","--{0}: {1}",""
"GUI\Strings\Program.zh-CN.resx","LanguageSelectionError","not-updated","Failed to set the user interface language: {0}",""
"GUI\Strings\Program.zh-CN.resx","LogfileCommandDescription","not-updated","Outputs log information to the file given",""
"GUI\Strings\Program.zh-CN.resx","LoglevelCommandDescription","not-updated","Determines the amount of information written in the log file",""
"GUI\Strings\Program.zh-CN.resx","PauseCommandDescription","not-updated","Pauses Duplicati, supply a time eg. 5m to limit pause to 5 minutes",""
"GUI\Strings\Program.zh-CN.resx","PortablemodeCommandDescription","not-updated","Activates portable mode where the database is placed below the program executable",""
"GUI\Strings\Program.zh-CN.resx","ResumeCommandDescription","not-updated","Resumes operation of Duplicati, if paused",""
"GUI\Strings\Program.zh-CN.resx","RunbackupCommandDescription","not-updated","Runs the backup with the name supplied. If no backup name is supplied, the available backups are displayed",""
"GUI\Strings\Program.zh-CN.resx","SeriousError","not-updated","A serious error occured in Duplicati: {0}",""
"GUI\Strings\Program.zh-CN.resx","ShowstausCommandDescription","not-updated","Displays the status window",""
"GUI\Strings\Program.zh-CN.resx","ShowwizardCommandDescription","not-updated","Displays the wizard window",""
"GUI\Strings\Program.zh-CN.resx","StartupFailure","not-updated","Unable to start up, perhaps another process is already running?
Error message: {0}",""
"GUI\Strings\Program.zh-CN.resx","TraylessCommandDescription","not-updated","Runs Duplicati without showing the tray icon, closing the main window closes Duplicati",""
"GUI\Strings\Program.zh-CN.resx","UnencrypteddatabaseCommandDescription","not-updated","Disables database encryption",""
"GUI\Strings\Program.zh-CN.resx","WrongSQLiteVersion","not-updated","Unsupported version of SQLite detected ({0}), must be {1} or higher",""
"GUI\Strings\Scheduler.zh-CN.resx","InvalidTimeSetupError","not-updated","Unable to find a valid date, given the start date {0}, the repetition interval {1} and the allowed days {2}",""
"GUI\Strings\ServiceStatus.zh-CN.resx","BackupImmediate","not-updated","Now",""
"GUI\Strings\ServiceStatus.zh-CN.resx","BackupStatusError","not-updated","Failed backup",""
"GUI\Strings\ServiceStatus.zh-CN.resx","BackupStatusOK","not-updated","Successfull backup",""
"GUI\Strings\ServiceStatus.zh-CN.resx","BackupStatusPartial","not-updated","Backup only processed some of the files",""
"GUI\Strings\ServiceStatus.zh-CN.resx","BackupStatusWarning","not-updated","Completed backup with warnings",""
"GUI\Strings\ServiceStatus.zh-CN.resx","DialogTitle","not-updated","Duplicati {0} - Status",""
"GUI\Strings\ServiceStatus.zh-CN.resx","NoFilesInBackupMessages","not-updated","The backup has no changes",""
"GUI\Strings\ServiceStatus.zh-CN.resx","QuickActionExit","not-updated","Close Duplicati",""
"GUI\Strings\ServiceStatus.zh-CN.resx","QuickActionPause","not-updated","Pause",""
"GUI\Strings\ServiceStatus.zh-CN.resx","QuickActionPause10","not-updated","Pause for 10 minutes",""
"GUI\Strings\ServiceStatus.zh-CN.resx","QuickActionPause15","not-updated","Pause for 15 minutes",""
"GUI\Strings\ServiceStatus.zh-CN.resx","QuickActionPause30","not-updated","Pause for 30 minutes",""
"GUI\Strings\ServiceStatus.zh-CN.resx","QuickActionPause5","not-updated","Pause for 5 minutes",""
"GUI\Strings\ServiceStatus.zh-CN.resx","QuickActionPause60","not-updated","Pause for 60 minutes",""
"GUI\Strings\ServiceStatus.zh-CN.resx","QuickActionResume","not-updated","Resume",""
