"GUI\ListBackupFiles.tr-TR.resx","$this.Text","missing","Files in selected backup",""
"GUI\ListBackupFiles.tr-TR.resx","CancelBtn.Text","missing","Close",""
"GUI\ListBackupFiles.tr-TR.resx","groupBox1.Text","missing","Loading file list, please wait ...",""
"GUI\LogViewer.tr-TR.resx","$this.Text","missing","Log data",""
"GUI\MainForm.tr-TR.resx","$this.Text","missing","Duplicati Control Window",""
"GUI\MainForm.tr-TR.resx","controlToolStripMenuItem.Text","missing","Control",""
"GUI\MainForm.tr-TR.resx","DelayDuration05Menu.Text","missing","5 minutes",""
"GUI\MainForm.tr-TR.resx","DelayDuration15Menu.Text","missing","15 minutes",""
"GUI\MainForm.tr-TR.resx","DelayDuration30Menu.Text","missing","30 minutes",""
"GUI\MainForm.tr-TR.resx","DelayDuration60Menu.Text","missing","1 hour",""
"GUI\MainForm.tr-TR.resx","label1.Text","missing","Duplicati dummy window",""
"GUI\MainForm.tr-TR.resx","optionsToolStripMenuItem.Text","missing","Options...",""
"GUI\MainForm.tr-TR.resx","pausePeriodToolStripMenuItem.Text","missing","Pause period",""
"GUI\MainForm.tr-TR.resx","pauseToolStripMenuItem.Text","missing","Pause",""
"GUI\MainForm.tr-TR.resx","quitToolStripMenuItem.Text","missing","Quit",""
"GUI\MainForm.tr-TR.resx","statusToolStripMenuItem.Text","missing","Status",""
"GUI\MainForm.tr-TR.resx","stopToolStripMenuItem.Text","missing","Stop",""
"GUI\MainForm.tr-TR.resx","throttleOptionsToolStripMenuItem.Text","missing","Throttle options...",""
"GUI\MainForm.tr-TR.resx","wizardToolStripMenuItem.Text","missing","Wizard...",""
"GUI\RestoreBackup.tr-TR.resx","$this.Text","missing","RestoreBackup",""
"GUI\RestoreBackup.tr-TR.resx","CancelBtn.Text","missing","Cancel",""
"GUI\RestoreBackup.tr-TR.resx","folderBrowserDialog.Description","missing","Select the folder where the data will be restored to",""
"GUI\RestoreBackup.tr-TR.resx","label1.Text","missing","Backup to restore",""
"GUI\RestoreBackup.tr-TR.resx","label2.Text","missing","Destination",""
"GUI\RestoreBackup.tr-TR.resx","OKBtn.Text","missing","OK",""
"GUI\RestoreBackup.tr-TR.resx","SelectTargetFolder.Text","missing","...",""
"GUI\ServiceStatus.tr-TR.resx","$this.Text","missing","Duplicati Status",""
"GUI\ServiceStatus.tr-TR.resx","columnHeader1.Text","missing","Time",""
"GUI\ServiceStatus.tr-TR.resx","columnHeader2.Text","missing","Backup set",""
"GUI\ServiceStatus.tr-TR.resx","columnHeader3.Text","missing","Size",""
"GUI\ServiceStatus.tr-TR.resx","columnHeader4.Text","missing","Time",""
"GUI\ServiceStatus.tr-TR.resx","columnHeader5.Text","missing","Backup set",""
"GUI\ServiceStatus.tr-TR.resx","CurrentStatus.Text","missing","Waiting for next backup",""
"GUI\ServiceStatus.tr-TR.resx","label1_2.Text","missing","Completed backups",""
"GUI\ServiceStatus.tr-TR.resx","label5.Text","missing","Pending backups",""
"GUI\ServiceStatus.tr-TR.resx","linkLabel1.Text","missing","Duplicati Options",""
"GUI\ServiceStatus.tr-TR.resx","optionsLabel.Text","missing","(UI Language, Default password, Advanced, ...)",""
"GUI\ServiceStatus.tr-TR.resx","pauseBackupToolStripMenuItem.Text","missing","Pause backup",""
"GUI\ServiceStatus.tr-TR.resx","PauseDuration05Menu.Text","missing","5 minutes",""
"GUI\ServiceStatus.tr-TR.resx","PauseDuration15Menu.Text","missing","15 minutes",""
"GUI\ServiceStatus.tr-TR.resx","PauseDuration30Menu.Text","missing","30 minutes",""
"GUI\ServiceStatus.tr-TR.resx","PauseDuration60Menu.Text","missing","1 hour",""
"GUI\ServiceStatus.tr-TR.resx","pausePeriodMenuItem.Text","missing","Pause period",""
"GUI\ServiceStatus.tr-TR.resx","quickLabel.Text","missing","Quick actions",""
"GUI\ServiceStatus.tr-TR.resx","runBackupNowToolStripMenuItem.Text","missing","Run backup now",""
"GUI\ServiceStatus.tr-TR.resx","runBackupNowToolStripMenuItem1.Text","missing","Run backup now",""
"GUI\ServiceStatus.tr-TR.resx","stopBackupToolStripMenuItem.Text","missing","Stop backup",""
"GUI\ServiceStatus.tr-TR.resx","viewFilesToolStripMenuItem.Text","missing","View contents ...",""
"GUI\ServiceStatus.tr-TR.resx","viewLogToolStripMenuItem.Text","missing","View log ...",""
"GUI\ServiceStatus.tr-TR.resx","wizardHelpLabel.Text","missing","(Create, edit, delete, run, restore backups)",""
"GUI\ServiceStatus.tr-TR.resx","wizardLink.Text","missing","Duplicati Wizard",""
"GUI\Strings\ApplicationSetup.tr-TR.resx","BalloonNotification_Continous","not-updated","While running, and on errors, warnings",""
"GUI\Strings\ApplicationSetup.tr-TR.resx","BalloonNotification_Errors","not-updated","On errors",""
"GUI\Strings\ApplicationSetup.tr-TR.resx","BalloonNotification_Off","not-updated","No notifications",""
"GUI\Strings\ApplicationSetup.tr-TR.resx","BalloonNotification_Start","not-updated","On start, errors, warnings",""
"GUI\Strings\ApplicationSetup.tr-TR.resx","BalloonNotification_StartAndStop","not-updated","On start, stop, errors, warnings",""
"GUI\Strings\ApplicationSetup.tr-TR.resx","BalloonNotification_Warnings","not-updated","On errors, warnings",""
"GUI\Strings\ApplicationSetup.tr-TR.resx","CacheSize","not-updated","Cache size: {0}",""
"GUI\Strings\ApplicationSetup.tr-TR.resx","CalculatingCacheSize","not-updated","Calculating cache size ...",""
"GUI\Strings\ApplicationSetup.tr-TR.resx","ConfirmCacheDelete","not-updated","Delete signature files in the folder: 
{0}",""
"GUI\Strings\ApplicationSetup.tr-TR.resx","DefaultLanguage","not-updated","System language, {0}",""
"GUI\Strings\ApplicationSetup.tr-TR.resx","DialogTitle","not-updated","Duplicati Options, version {0}",""
"GUI\Strings\ApplicationSetup.tr-TR.resx","EncryptionModuleLoadError","not-updated","An error occured while loading encryption modules: {0}",""
"GUI\Strings\ApplicationSetup.tr-TR.resx","ErrorWhileExaminingFolder","not-updated","An exception occured while examining the folder: {0}.
Do you want to use that folder anyway?",""
"GUI\Strings\ApplicationSetup.tr-TR.resx","FolderIsMissingFile","not-updated","The folder selected does not contain the file: {0}.
Do you want to use that folder anyway?",""
"GUI\Strings\ApplicationSetup.tr-TR.resx","LanguageChangedWarning","not-updated","The language has changed. This will take effect after you restart Duplicati.",""
"GUI\Strings\ApplicationSetup.tr-TR.resx","OperationCancelled","not-updated","Cancelled",""
"GUI\Strings\ApplicationSetup.tr-TR.resx","SaveExtensionError","not-updated","An error occured while saving settings: {0}",""
"GUI\Strings\ApplicationSetup.tr-TR.resx","SettingControlsLoadError","not-updated","An error occured while loading setting controls: {0}",""
"GUI\Strings\Common.tr-TR.resx","FifteenMinutes","not-updated","15 minutes",""
"GUI\Strings\Common.tr-TR.resx","FiveMinutes","not-updated","5 minutes",""
"GUI\Strings\Common.tr-TR.resx","GenericError","not-updated","An error occured: {0}",""
"GUI\Strings\Common.tr-TR.resx","InvalidDuration","not-updated","The full backup duration entered is not valid: {0}",""
"GUI\Strings\Common.tr-TR.resx","MenuPause","not-updated","Pause",""
"GUI\Strings\Common.tr-TR.resx","MenuResume","not-updated","Resume",""
"GUI\Strings\Common.tr-TR.resx","NoMinutes","not-updated","None",""
"GUI\Strings\Common.tr-TR.resx","OneDay","not-updated","One day",""
"GUI\Strings\Common.tr-TR.resx","OneMinute","not-updated","1 minute",""
"GUI\Strings\Common.tr-TR.resx","OneMonth","not-updated","One month",""
"GUI\Strings\Common.tr-TR.resx","OneWeek","not-updated","One week",""
"GUI\Strings\Common.tr-TR.resx","SixtyMinutes","not-updated","1 hour",""
"GUI\Strings\Common.tr-TR.resx","ThirtyMinutes","not-updated","30 minutes",""
"GUI\Strings\Common.tr-TR.resx","ThreadPriorityAboveNormal","not-updated","Above normal",""
"GUI\Strings\Common.tr-TR.resx","ThreadPriorityBelowNormal","not-updated","Below normal",""
"GUI\Strings\Common.tr-TR.resx","ThreadPriorityHighest","not-updated","Highest",""
"GUI\Strings\Common.tr-TR.resx","ThreadPriorityNormal","not-updated","Normal",""
"GUI\Strings\Common.tr-TR.resx","ThreadPriortyLowest","not-updated","Lowest",""
"GUI\Strings\Common.tr-TR.resx","ThreeMonths","not-updated","Three months",""
"GUI\Strings\Common.tr-TR.resx","TwoWeeks","not-updated","Two weeks",""
"GUI\Strings\DatabaseUpgrader.tr-TR.resx","BackupFilenamePrefix","not-updated","backup",""
"GUI\Strings\DatabaseUpgrader.tr-TR.resx","DatabaseFormatError","not-updated","Unable to determine database format: {0}",""
"GUI\Strings\DatabaseUpgrader.tr-TR.resx","InvalidVersionError","not-updated","
The database has version {0} but the largest supported version is {1}.

This is likely caused by upgrading to a newer version and then downgrading.
If this is the case, there is likely a backup file of the previous database version in the folder {2}.",""
"GUI\Strings\DatabaseUpgrader.tr-TR.resx","TableLayoutError","not-updated","Unknown table layout detected",""
"GUI\Strings\DatabaseUpgrader.tr-TR.resx","UpgradeFailure","not-updated","Failed to execute SQL: {0}
Error: {1}
Database is NOT upgraded.",""
"GUI\Strings\DuplicatiRunner.tr-TR.resx","ApplicationExitLogMesssage","not-updated","The backup was stopped because the application was closed",""
"GUI\Strings\DuplicatiRunner.tr-TR.resx","CleaningUpMessage","not-updated","Removing old backups ...",""
"GUI\Strings\DuplicatiRunner.tr-TR.resx","CleanupError","not-updated","Failed during cleanup: {0}",""
"GUI\Strings\DuplicatiRunner.tr-TR.resx","CleanupLogdataHeader","not-updated","Cleanup output:",""
"GUI\Strings\DuplicatiRunner.tr-TR.resx","ErrorMessage","not-updated","Error: {0}",""
"GUI\Strings\DuplicatiRunner.tr-TR.resx","OtherAbortMessage","not-updated","The backup was stopped, the reason was: {0}",""
"GUI\Strings\DuplicatiRunner.tr-TR.resx","ShutdownWhileBackupInprogress","not-updated","Duplicati was terminated before the backup completed, status is unknown",""
"GUI\Strings\DuplicatiRunner.tr-TR.resx","TaskManagerCloseMessage","not-updated","The backup was stopped because the application was closed by the task manager",""
"GUI\Strings\DuplicatiRunner.tr-TR.resx","UserClosingMessage","not-updated","The backup was stopped by the user",""
"GUI\Strings\DuplicatiRunner.tr-TR.resx","WindowsShutdownMessage","not-updated","The backup was stopped because the machine was being shut down",""
"GUI\Strings\DynamicSetupHelper.tr-TR.resx","NoFoldersInSetupError","not-updated","No folders are included in the backup",""
"GUI\Strings\ListBackupFiles.tr-TR.resx","NoDataError","not-updated","No data returned",""
"GUI\Strings\ListBackupFiles.tr-TR.resx","TooltipAddedFile","not-updated","Added file",""
"GUI\Strings\ListBackupFiles.tr-TR.resx","TooltipAddedFolder","not-updated","Added folder",""
"GUI\Strings\ListBackupFiles.tr-TR.resx","TooltipAddedOrModifiedFile","not-updated","Added or modified file",""
"GUI\Strings\ListBackupFiles.tr-TR.resx","TooltipControlFile","not-updated","Control file",""
"GUI\Strings\ListBackupFiles.tr-TR.resx","TooltipDeletedFile","not-updated","Deleted file",""
"GUI\Strings\ListBackupFiles.tr-TR.resx","TooltipDeletedFolder","not-updated","Deleted folder",""
"GUI\Strings\ListBackupFiles.tr-TR.resx","TooltipExistingFolder","not-updated","Existing folder",""
"GUI\Strings\ListBackupFiles.tr-TR.resx","TooltipIncompleteFile","not-updated","Incomplete file",""
"GUI\Strings\ListBackupFiles.tr-TR.resx","TooltipModifiedFile","not-updated","Modified file",""
"GUI\Strings\MainForm.tr-TR.resx","BalloonTip_Error","not-updated","Failed to run backup {0}: {1}",""
"GUI\Strings\MainForm.tr-TR.resx","BalloonTip_Running","not-updated","{0}",""
"GUI\Strings\MainForm.tr-TR.resx","BalloonTip_Started","not-updated","Running {0}",""
"GUI\Strings\MainForm.tr-TR.resx","BalloonTip_Stopped","not-updated","Finished {0}",""
"GUI\Strings\MainForm.tr-TR.resx","BalloonTip_Warning","not-updated","Backup {0} gave a warning",""
"GUI\Strings\MainForm.tr-TR.resx","ExitWhileBackupIsRunningQuestion","not-updated","A backup is currently running, do you want to stop the backup so Duplicati can exit?",""
"GUI\Strings\MainForm.tr-TR.resx","MultipleNamedBackupsFound","not-updated","The backup named ""{0}"" was found {1} times",""
"GUI\Strings\MainForm.tr-TR.resx","NamedBackupGroupNotFound","not-updated","The backup group named ""{0}"" was not found",""
"GUI\Strings\MainForm.tr-TR.resx","NamedBackupNotFound","not-updated","The backup named ""{0}"" was not found",""
"GUI\Strings\MainForm.tr-TR.resx","PauseOperationFailed","not-updated","Failed to execute the Pause request: {0}",""
"GUI\Strings\MainForm.tr-TR.resx","TerminateForExitQuestion","not-updated","Duplicati is attempting to quit, but a backup is running.
Do you want Duplicati to continue waiting for the backup to stop?",""
"GUI\Strings\MainForm.tr-TR.resx","TrayStatusPause","not-updated","Duplicati is currently paused",""
"GUI\Strings\MainForm.tr-TR.resx","TrayStatusReady","not-updated","Duplicati is ready",""
"GUI\Strings\MainForm.tr-TR.resx","TrayStatusRunning","not-updated","Duplicati is running {0}",""
"GUI\Strings\Program.tr-TR.resx","AnotherInstanceDetected","not-updated","Another instance is running, and was notified",""
"GUI\Strings\Program.tr-TR.resx","DatabaseOpenError","not-updated","Failed to create, open or upgrade the database.
Error message: {0}",""
"GUI\Strings\Program.tr-TR.resx","FullCommandDescription","not-updated","Forces the --run-backup command to perform a full backup",""
"GUI\Strings\Program.tr-TR.resx","HelpCommandDescription","not-updated","Displays this help",""
"GUI\Strings\Program.tr-TR.resx","HelpDisplayDialog","not-updated","Supported commandline arguments:

{0}",""
"GUI\Strings\Program.tr-TR.resx","HelpDisplayFormat","not-updated","--{0}: {1}",""
"GUI\Strings\Program.tr-TR.resx","LanguageSelectionError","not-updated","Failed to set the user interface language: {0}",""
"GUI\Strings\Program.tr-TR.resx","LogfileCommandDescription","not-updated","Outputs log information to the file given",""
"GUI\Strings\Program.tr-TR.resx","LoglevelCommandDescription","not-updated","Determines the amount of information written in the log file",""
"GUI\Strings\Program.tr-TR.resx","PauseCommandDescription","not-updated","Pauses Duplicati, supply a time eg. 5m to limit pause to 5 minutes",""
"GUI\Strings\Program.tr-TR.resx","PortablemodeCommandDescription","not-updated","Activates portable mode where the database is placed below the program executable",""
"GUI\Strings\Program.tr-TR.resx","ResumeCommandDescription","not-updated","Resumes operation of Duplicati, if paused",""
"GUI\Strings\Program.tr-TR.resx","RunbackupCommandDescription","not-updated","Runs the backup with the name supplied. If no backup name is supplied, the available backups are displayed",""
"GUI\Strings\Program.tr-TR.resx","RunbackupGroupCommandDescription","not-updated","Runs all backups in the group with the name supplied. If no group name is supplied, the available backups are displayed. If the group name is not found, an error message is displayed.",""
